ticker,trade_date,vol_pred
300321.SZ,2024-09-05,0.15143887422830254
300344.SZ,2024-09-05,0.07647111868609453
300391.SZ,2024-09-05,0.14404477435979066
688125.SH,2024-09-05,0.14907710920221284
688627.SH,2024-09-05,0.12972765217591128
688679.SH,2024-09-05,0.17704177598896972
920023.SH,2024-09-05,0.12064181949239304
300086.SZ,2024-09-06,0.09506461433233843
300189.SZ,2024-09-06,0.14892124224808084
300236.SZ,2024-09-06,0.11501367229432147
300321.SZ,2024-09-06,0.1568425045341702
300344.SZ,2024-09-06,0.09054454866058265
300391.SZ,2024-09-06,0.1668506391786775
688125.SH,2024-09-06,0.16122718386846044
688627.SH,2024-09-06,0.13551859298342755
688679.SH,2024-09-06,0.1556577184754347
920023.SH,2024-09-06,0.11343129874258095
300086.SZ,2024-09-09,0.20731502827619236
300189.SZ,2024-09-09,0.16452057720496416
300236.SZ,2024-09-09,0.11949775021224472
300321.SZ,2024-09-09,0.16464648972914186
300344.SZ,2024-09-09,0.0863258572642676
300391.SZ,2024-09-09,0.1746183938590167
688125.SH,2024-09-09,0.16410552929170522
688627.SH,2024-09-09,0.12811303854657816
688679.SH,2024-09-09,0.1857224213326409
920023.SH,2024-09-09,0.15623169885621582
300086.SZ,2024-09-10,0.23288345702925461
300189.SZ,2024-09-10,0.16579443465368907
300236.SZ,2024-09-10,0.1121617900176524
300321.SZ,2024-09-10,0.16727691894457858
300344.SZ,2024-09-10,0.08559135270486207
300391.SZ,2024-09-10,0.19555826934806914
688125.SH,2024-09-10,0.13695205361816204
688627.SH,2024-09-10,0.12333090247163352
688679.SH,2024-09-10,0.17635796275697985
920023.SH,2024-09-10,0.1508341371214636
300086.SZ,2024-09-11,0.23579023525498793
300189.SZ,2024-09-11,0.16414677930741484
300236.SZ,2024-09-11,0.13679842210765822
300321.SZ,2024-09-11,0.16142386590911514
300344.SZ,2024-09-11,0.10349556442849205
300391.SZ,2024-09-11,0.18096960504884044
688125.SH,2024-09-11,0.14782688708084313
688627.SH,2024-09-11,0.11576794552363676
688679.SH,2024-09-11,0.15853931245333192
920023.SH,2024-09-11,0.14972152936453179
300086.SZ,2024-09-12,0.22837648526464552
300189.SZ,2024-09-12,0.14950850621448367
300236.SZ,2024-09-12,0.11650635169406595
300321.SZ,2024-09-12,0.1629781852377832
300344.SZ,2024-09-12,0.1849283093521099
300391.SZ,2024-09-12,0.1781105684146278
688125.SH,2024-09-12,0.1650989437053978
688627.SH,2024-09-12,0.12460371423257781
688679.SH,2024-09-12,0.17243062407843104
920023.SH,2024-09-12,0.14650505882558534
300086.SZ,2024-09-13,0.18138015617089018
300189.SZ,2024-09-13,0.17171376525435977
300236.SZ,2024-09-13,0.12845849025547118
300321.SZ,2024-09-13,0.16105870627595611
300344.SZ,2024-09-13,0.16983793227305174
300391.SZ,2024-09-13,0.1837668570597907
688125.SH,2024-09-13,0.1883120775867759
688627.SH,2024-09-13,0.1316062840785514
688679.SH,2024-09-13,0.14819983837799558
920023.SH,2024-09-13,0.14144504870836613
300086.SZ,2024-09-18,0.18016372610523382
300189.SZ,2024-09-18,0.1529851975930375
300236.SZ,2024-09-18,0.12851748622742576
300321.SZ,2024-09-18,0.17052790394296619
300344.SZ,2024-09-18,0.1947353439760191
300391.SZ,2024-09-18,0.1869587486520273
688125.SH,2024-09-18,0.18584981422628227
688627.SH,2024-09-18,0.14088234767778532
688679.SH,2024-09-18,0.18313752059108343
920023.SH,2024-09-18,0.1626424355220028
300086.SZ,2024-09-19,0.17436185488665235
300189.SZ,2024-09-19,0.16065033156882344
300236.SZ,2024-09-19,0.11983686059035162
300321.SZ,2024-09-19,0.19735758730495867
300344.SZ,2024-09-19,0.21534191755036872
300391.SZ,2024-09-19,0.17878419863274117
688125.SH,2024-09-19,0.16670816406581096
688627.SH,2024-09-19,0.13321171537697132
688679.SH,2024-09-19,0.16759921805448205
920023.SH,2024-09-19,0.15254220531283602
300086.SZ,2024-09-20,0.15975837155101474
300189.SZ,2024-09-20,0.16553698673484765
300236.SZ,2024-09-20,0.15164422158232146
300321.SZ,2024-09-20,0.1834521462523923
300344.SZ,2024-09-20,0.19913091760352206
300391.SZ,2024-09-20,0.18120183808302465
688125.SH,2024-09-20,0.17201985861698857
688627.SH,2024-09-20,0.12143379656610989
688679.SH,2024-09-20,0.18181893308515643
920023.SH,2024-09-20,0.12316636766642963
300086.SZ,2024-09-23,0.19681058270138566
300189.SZ,2024-09-23,0.14858277276668172
300236.SZ,2024-09-23,0.15961880216905722
300321.SZ,2024-09-23,0.09913160977478629
300344.SZ,2024-09-23,0.28424577926316147
300391.SZ,2024-09-23,0.20480182359321225
688125.SH,2024-09-23,0.08465745301268397
688627.SH,2024-09-23,0.12886088564278816
688679.SH,2024-09-23,0.12513916604941488
920023.SH,2024-09-23,0.12281115946112528
300086.SZ,2024-09-24,0.2610612841899752
300189.SZ,2024-09-24,0.12630446399412207
300236.SZ,2024-09-24,0.12401927543900917
300321.SZ,2024-09-24,0.09615838824824532
300344.SZ,2024-09-24,0.27807662297586166
300391.SZ,2024-09-24,0.20384187857381905
688125.SH,2024-09-24,0.07912874945683324
688627.SH,2024-09-24,0.13126361314364654
688679.SH,2024-09-24,0.1229718265601851
920023.SH,2024-09-24,0.10257091250971398
300086.SZ,2024-09-25,0.28239169116567797
300189.SZ,2024-09-25,0.1279127511013834
300236.SZ,2024-09-25,0.11755171923588861
300321.SZ,2024-09-25,0.09434523637970355
300344.SZ,2024-09-25,0.27726009452419537
300391.SZ,2024-09-25,0.19875732762689152
688125.SH,2024-09-25,0.08434809706874132
688627.SH,2024-09-25,0.13220804483068696
688679.SH,2024-09-25,0.11430532025555466
920023.SH,2024-09-25,0.1397782458833589
300086.SZ,2024-09-26,0.28568689581535256
300189.SZ,2024-09-26,0.12618570150674013
300236.SZ,2024-09-26,0.12637089541221028
300321.SZ,2024-09-26,0.10243409042224129
300344.SZ,2024-09-26,0.261729429263384
300391.SZ,2024-09-26,0.17170602213003153
688125.SH,2024-09-26,0.12209159037057155
688627.SH,2024-09-26,0.1285367089860469
688679.SH,2024-09-26,0.12786865194455946
920023.SH,2024-09-26,0.1710098546021473
300086.SZ,2024-09-27,0.32401555068412535
300189.SZ,2024-09-27,0.1133487035215407
300236.SZ,2024-09-27,0.14238438273218465
300321.SZ,2024-09-27,0.08529527004417647
300344.SZ,2024-09-27,0.27405732332971666
300391.SZ,2024-09-27,0.16747814564084093
688125.SH,2024-09-27,0.10977115327583563
688627.SH,2024-09-27,0.1389321175315535
688679.SH,2024-09-27,0.1164056489943832
920023.SH,2024-09-27,0.2081629367834612
300086.SZ,2024-09-30,0.4216439792763284
300189.SZ,2024-09-30,0.12014934385640383
300236.SZ,2024-09-30,0.24977446080142132
300321.SZ,2024-09-30,0.10638150461671045
300344.SZ,2024-09-30,0.28920700221182194
300391.SZ,2024-09-30,0.16803973835109778
688125.SH,2024-09-30,0.12296248454642693
688627.SH,2024-09-30,0.1266149031157695
688679.SH,2024-09-30,0.12109103312983387
920023.SH,2024-09-30,0.22734186085317445
300086.SZ,2024-10-08,0.3326061493549563
300189.SZ,2024-10-08,0.20808941113226792
300236.SZ,2024-10-08,0.2351692221386452
300321.SZ,2024-10-08,0.10136229126371615
300344.SZ,2024-10-08,0.367278182296435
300391.SZ,2024-10-08,0.1742757252260995
688125.SH,2024-10-08,0.16212258937902524
688627.SH,2024-10-08,0.14604252175874766
688679.SH,2024-10-08,0.15198190999514105
920023.SH,2024-10-08,0.24243766897932634
300086.SZ,2024-10-09,0.28419103253964884
300189.SZ,2024-10-09,0.35898304055431013
300236.SZ,2024-10-09,0.38124437584051024
300321.SZ,2024-10-09,0.13630441371648844
300344.SZ,2024-10-09,0.39340214647311555
300391.SZ,2024-10-09,0.15663127725815948
688125.SH,2024-10-09,0.2632434531400392
688627.SH,2024-10-09,0.1756000556995784
688679.SH,2024-10-09,0.21429472522858092
920023.SH,2024-10-09,0.25467731049041537
300086.SZ,2024-10-10,0.30546516230502363
300189.SZ,2024-10-10,0.3528436032348025
300236.SZ,2024-10-10,0.33956471407325467
300321.SZ,2024-10-10,0.15381053121490393
300344.SZ,2024-10-10,0.3355496948239716
300391.SZ,2024-10-10,0.18288795738138902
688125.SH,2024-10-10,0.25453830249831433
688627.SH,2024-10-10,0.25628480780084756
688679.SH,2024-10-10,0.1927676203468209
920023.SH,2024-10-10,0.25467731049041537
300086.SZ,2024-10-11,0.2960507292660982
300189.SZ,2024-10-11,0.3393030673096117
300236.SZ,2024-10-11,0.30197341443403064
300321.SZ,2024-10-11,0.1650205289512161
300344.SZ,2024-10-11,0.3016368249536056
300391.SZ,2024-10-11,0.18197695878004308
688125.SH,2024-10-11,0.249463720704206
688627.SH,2024-10-11,0.23223517339677946
688679.SH,2024-10-11,0.1973471082513655
920023.SH,2024-10-11,0.3410046302935303
300086.SZ,2024-10-14,0.30292354017392864
300189.SZ,2024-10-14,0.32507195507313713
300236.SZ,2024-10-14,0.2960512139571184
300321.SZ,2024-10-14,0.1427631704685645
300344.SZ,2024-10-14,0.31925063582447205
300391.SZ,2024-10-14,0.19485186262649556
688125.SH,2024-10-14,0.29992510053873317
688627.SH,2024-10-14,0.27056872800206777
688679.SH,2024-10-14,0.24231947952047475
920023.SH,2024-10-14,0.3425110616450254
300086.SZ,2024-10-15,0.30241704708436346
300189.SZ,2024-10-15,0.3013389365939911
300236.SZ,2024-10-15,0.30370914754125283
300321.SZ,2024-10-15,0.14058498646066137
300344.SZ,2024-10-15,0.31095776029333383
300391.SZ,2024-10-15,0.18652779394917843
688125.SH,2024-10-15,0.2767360287323632
688627.SH,2024-10-15,0.3936581248306241
688679.SH,2024-10-15,0.28599204521569316
920023.SH,2024-10-15,0.37211642946903584
300086.SZ,2024-10-16,0.30241704708436346
300189.SZ,2024-10-16,0.3190643074307829
300236.SZ,2024-10-16,0.30108621963803683
300321.SZ,2024-10-16,0.14272885454998976
300344.SZ,2024-10-16,0.3331400290777501
300391.SZ,2024-10-16,0.18438392585985003
688125.SH,2024-10-16,0.3105141958848129
688627.SH,2024-10-16,0.3207416775844542
688679.SH,2024-10-16,0.26858376516003
920023.SH,2024-10-16,0.3470503759584732
300086.SZ,2024-10-17,0.2812607676129435
300189.SZ,2024-10-17,0.3572318447318026
300236.SZ,2024-10-17,0.32979583346559216
300321.SZ,2024-10-17,0.13638236978322418
300344.SZ,2024-10-17,0.3110857085151256
300391.SZ,2024-10-17,0.18982316708628133
688125.SH,2024-10-17,0.3010952154231419
688627.SH,2024-10-17,0.29543202538650787
688679.SH,2024-10-17,0.26335394417029695
920023.SH,2024-10-17,0.3817341121174199
300086.SZ,2024-10-18,0.2783153420526319
300189.SZ,2024-10-18,0.3388604911071422
300236.SZ,2024-10-18,0.3361836879108936
300321.SZ,2024-10-18,0.12457557281851916
300344.SZ,2024-10-18,0.3385306708906373
300391.SZ,2024-10-18,0.16767976071991145
688125.SH,2024-10-18,0.32553458148020725
688627.SH,2024-10-18,0.31873632088766307
688679.SH,2024-10-18,0.2738938471800114
920023.SH,2024-10-18,0.3670193373717876
300086.SZ,2024-10-21,0.3025462942619828
300189.SZ,2024-10-21,0.3572318447318026
300236.SZ,2024-10-21,0.41906477485205756
300321.SZ,2024-10-21,0.1304774579249306
300344.SZ,2024-10-21,0.3418258755403119
300391.SZ,2024-10-21,0.16222784910308397
688125.SH,2024-10-21,0.415209492800082
688627.SH,2024-10-21,0.33600826705323
688679.SH,2024-10-21,0.29027699354644787
920023.SH,2024-10-21,0.3739743563179708
300086.SZ,2024-10-22,0.30624618351722754
300189.SZ,2024-10-22,0.35423918671011295
300236.SZ,2024-10-22,0.3727685515862645
300321.SZ,2024-10-22,0.1384259891230807
300344.SZ,2024-10-22,0.34332958957482046
300391.SZ,2024-10-22,0.1482041663599308
688125.SH,2024-10-22,0.3400034925634444
688627.SH,2024-10-22,0.33586193601271175
688679.SH,2024-10-22,0.30392523789145665
920023.SH,2024-10-22,0.41041843680949047
300086.SZ,2024-10-23,0.29720665914299754
300189.SZ,2024-10-23,0.3569908753775417
300236.SZ,2024-10-23,0.3743614078400281
300321.SZ,2024-10-23,0.14153548335808727
300344.SZ,2024-10-23,0.34552576479555663
300391.SZ,2024-10-23,0.18571861844696558
688125.SH,2024-10-23,0.3295024368668788
688627.SH,2024-10-23,0.3362112692453362
688679.SH,2024-10-23,0.25956206965335227
920023.SH,2024-10-23,0.3529756251520434
300086.SZ,2024-10-24,0.29619342110922037
300189.SZ,2024-10-24,0.35232594907937725
300236.SZ,2024-10-24,0.3340554557223127
300321.SZ,2024-10-24,0.15326191231812916
300344.SZ,2024-10-24,0.34780773141145405
300391.SZ,2024-10-24,0.2272475281645193
688125.SH,2024-10-24,0.3249813475660522
688627.SH,2024-10-24,0.33950647389501076
688679.SH,2024-10-24,0.23105528257305288
920023.SH,2024-10-24,0.38380318674277863
300086.SZ,2024-10-25,0.27565259735548675
300189.SZ,2024-10-25,0.35094398206043836
300236.SZ,2024-10-25,0.32235173078342727
300321.SZ,2024-10-25,0.12611403073147937
300344.SZ,2024-10-25,0.32432858080069055
300391.SZ,2024-10-25,0.21431531913610005
688125.SH,2024-10-25,0.3330669689844147
688627.SH,2024-10-25,0.2997642175249982
688679.SH,2024-10-25,0.23105528257305288
920023.SH,2024-10-25,0.38380318674277863
300086.SZ,2024-10-28,0.29182570697426596
300189.SZ,2024-10-28,0.35423918671011295
300236.SZ,2024-10-28,0.3138900752607255
300321.SZ,2024-10-28,0.13315725562640177
300344.SZ,2024-10-28,0.3217543627860062
300391.SZ,2024-10-28,0.2700655289671617
688125.SH,2024-10-28,0.32340527893826226
688627.SH,2024-10-28,0.2967154234301116
688679.SH,2024-10-28,0.30401191153571216
920023.SH,2024-10-28,0.3649471265516646
300086.SZ,2024-10-29,0.29182570697426596
300189.SZ,2024-10-29,0.35232594907937725
300236.SZ,2024-10-29,0.32439014301505115
300321.SZ,2024-10-29,0.04648996126373139
300344.SZ,2024-10-29,0.3384105331955523
300391.SZ,2024-10-29,0.32864440423729085
688125.SH,2024-10-29,0.3411306497750541
688627.SH,2024-10-29,0.3117327338891535
688679.SH,2024-10-29,0.38403159201344267
920023.SH,2024-10-29,0.35232594907937725
300086.SZ,2024-10-30,0.3082665422043733
300189.SZ,2024-10-30,0.35195722009421554
300236.SZ,2024-10-30,0.34075537156013613
300321.SZ,2024-10-30,0.1167469665548285
300344.SZ,2024-10-30,0.30980033220755593
300391.SZ,2024-10-30,0.39217667039871956
688125.SH,2024-10-30,0.3284198687410153
688627.SH,2024-10-30,0.31935010213211124
688679.SH,2024-10-30,0.36481650803719146
920023.SH,2024-10-30,0.41438475479742726
300086.SZ,2024-10-31,0.3021699859852982
300189.SZ,2024-10-31,0.35423918671011295
300236.SZ,2024-10-31,0.34890846959346866
300321.SZ,2024-10-31,0.11528139598936109
300344.SZ,2024-10-31,0.30291607153429945
300391.SZ,2024-10-31,0.2921808301217393
688125.SH,2024-10-31,0.32881107935191745
688627.SH,2024-10-31,0.3258548273357032
688679.SH,2024-10-31,0.35144486543277853
920023.SH,2024-10-31,0.3491297383968493
300086.SZ,2024-11-01,0.2837521642294633
300189.SZ,2024-11-01,0.3769356258547124
300236.SZ,2024-11-01,0.3640744120877953
300321.SZ,2024-11-01,0.13570268443638686
300344.SZ,2024-11-01,0.3105718484612498
300391.SZ,2024-11-01,0.2921808301217393
688125.SH,2024-11-01,0.32881107935191745
688627.SH,2024-11-01,0.3376224777177773
688679.SH,2024-11-01,0.3499186188977659
920023.SH,2024-11-01,0.3491297383968493
300086.SZ,2024-11-04,0.28592879587618975
300189.SZ,2024-11-04,0.35684058311221106
300236.SZ,2024-11-04,0.3562837738397117
300321.SZ,2024-11-04,0.13311493478653516
300344.SZ,2024-11-04,0.3505717925032537
300391.SZ,2024-11-04,0.28198030377981487
688125.SH,2024-11-04,0.3376224777177773
688627.SH,2024-11-04,0.3508653999145419
688679.SH,2024-11-04,0.332591218499638
920023.SH,2024-11-04,0.3421747194506661
300086.SZ,2024-11-05,0.27058103607862993
300189.SZ,2024-11-05,0.35423918671011295
300236.SZ,2024-11-05,0.3562837738397117
300321.SZ,2024-11-05,0.12380664234586157
300344.SZ,2024-11-05,0.39445248515110687
300391.SZ,2024-11-05,0.27186227486244224
688125.SH,2024-11-05,0.32551587470224286
688627.SH,2024-11-05,0.3250973747142757
688679.SH,2024-11-05,0.3661775782478807
920023.SH,2024-11-05,0.3856216846765782
300086.SZ,2024-11-06,0.3860731920534178
300189.SZ,2024-11-06,0.3516649686954286
300236.SZ,2024-11-06,0.3599293668512495
300321.SZ,2024-11-06,0.14975726354172553
300344.SZ,2024-11-06,0.2890748063182824
300391.SZ,2024-11-06,0.27510446568695873
688125.SH,2024-11-06,0.3473328776524614
688627.SH,2024-11-06,0.34519966233588295
688679.SH,2024-11-06,0.36026430688351985
920023.SH,2024-11-06,0.33463965467794393
300086.SZ,2024-11-07,0.42890692250221424
300189.SZ,2024-11-07,0.3550770891562014
300236.SZ,2024-11-07,0.38833630227554344
300321.SZ,2024-11-07,0.14690803431272031
300344.SZ,2024-11-07,0.2553637508225128
300391.SZ,2024-11-07,0.291708328965097
688125.SH,2024-11-07,0.3473328776524614
688627.SH,2024-11-07,0.3387483984419388
688679.SH,2024-11-07,0.33922322435467256
920023.SH,2024-11-07,0.35348173844970215
300086.SZ,2024-11-08,0.4402443081579792
300189.SZ,2024-11-08,0.3674735183706535
300236.SZ,2024-11-08,0.42497597852464236
300321.SZ,2024-11-08,0.18123346832971848
300344.SZ,2024-11-08,0.26688399687309045
300391.SZ,2024-11-08,0.2792640934027182
688125.SH,2024-11-08,0.32235173078342727
688627.SH,2024-11-08,0.38020824847016316
688679.SH,2024-11-08,0.35727160828261306
920023.SH,2024-11-08,0.3216166752110609
300086.SZ,2024-11-11,0.426997079157821
300189.SZ,2024-11-11,0.3436378755144366
300236.SZ,2024-11-11,0.44347185911453807
300321.SZ,2024-11-11,0.17803226491447674
300344.SZ,2024-11-11,0.2630435223595836
300391.SZ,2024-11-11,0.27623509574250993
688125.SH,2024-11-11,0.3239548947213357
688627.SH,2024-11-11,0.3492664419041304
688679.SH,2024-11-11,0.3990715163761155
920023.SH,2024-11-11,0.3537905796963506
300086.SZ,2024-11-12,0.3982558909094361
300189.SZ,2024-11-12,0.37326109656387985
300236.SZ,2024-11-12,0.44602179199206554
300321.SZ,2024-11-12,0.2124121297820415
300344.SZ,2024-11-12,0.2527279705934678
300391.SZ,2024-11-12,0.28128311097706543
688125.SH,2024-11-12,0.3262368613372331
688627.SH,2024-11-12,0.3668551092336411
688679.SH,2024-11-12,0.37107627747063177
920023.SH,2024-11-12,0.3734560055695367
300086.SZ,2024-11-13,0.41227628108993725
300189.SZ,2024-11-13,0.3621824486673547
300236.SZ,2024-11-13,0.4467835873231611
300321.SZ,2024-11-13,0.22944566914813402
300344.SZ,2024-11-13,0.25558782432140104
300391.SZ,2024-11-13,0.2877732152712053
688125.SH,2024-11-13,0.3262368613372331
688627.SH,2024-11-13,0.3599000902874579
688679.SH,2024-11-13,0.3990715163761155
920023.SH,2024-11-13,0.3507923398212065
300086.SZ,2024-11-14,0.41639624204666553
300189.SZ,2024-11-14,0.36207711369818374
300236.SZ,2024-11-14,0.42890403849268255
300321.SZ,2024-11-14,0.18802483687312996
300344.SZ,2024-11-14,0.23413000739357193
300391.SZ,2024-11-14,0.2994680847645461
688125.SH,2024-11-14,0.3372702063015838
688627.SH,2024-11-14,0.35195722009421554
688679.SH,2024-11-14,0.35073857635083155
920023.SH,2024-11-14,0.3534834666292282
300086.SZ,2024-11-15,0.3731544362199207
300189.SZ,2024-11-15,0.36059408290760797
300236.SZ,2024-11-15,0.42756548192872734
300321.SZ,2024-11-15,0.1984727919431474
300344.SZ,2024-11-15,0.24478475122789417
300391.SZ,2024-11-15,0.2918375761427164
688125.SH,2024-11-15,0.4321633651324536
688627.SH,2024-11-15,0.3508653999145419
688679.SH,2024-11-15,0.353897821487042
920023.SH,2024-11-15,0.3482911818998576
300086.SZ,2024-11-18,0.28170679260353704
300189.SZ,2024-11-18,0.28632546685271953
300236.SZ,2024-11-18,0.44789892184109026
300321.SZ,2024-11-18,0.20353079125105406
300344.SZ,2024-11-18,0.2638018264165844
300391.SZ,2024-11-18,0.27737758095390647
688125.SH,2024-11-18,0.36724034325423843
688627.SH,2024-11-18,0.3412037098683895
688679.SH,2024-11-18,0.33664900633998823
920023.SH,2024-11-18,0.34789997128895545
300086.SZ,2024-11-19,0.2738929588523787
300189.SZ,2024-11-19,0.3789814656928125
300236.SZ,2024-11-19,0.381335193396988
300321.SZ,2024-11-19,0.14164645561683287
300344.SZ,2024-11-19,0.2507405045120529
300391.SZ,2024-11-19,0.3648699189675325
688125.SH,2024-11-19,0.30057737923553723
688627.SH,2024-11-19,0.4490045380014162
688679.SH,2024-11-19,0.3536515002957055
920023.SH,2024-11-19,0.3636082214217261
300086.SZ,2024-11-20,0.26094820428762044
300189.SZ,2024-11-20,0.36036017876748394
300236.SZ,2024-11-20,0.2967684710965394
300321.SZ,2024-11-20,0.19244736396640544
300344.SZ,2024-11-20,0.3016656867457308
300391.SZ,2024-11-20,0.34591269123437246
688125.SH,2024-11-20,0.24555949005978867
688627.SH,2024-11-20,0.4490045380014162
688679.SH,2024-11-20,0.37885221851519313
920023.SH,2024-11-20,0.3121670295413939
300086.SZ,2024-11-21,0.2169552625499508
300189.SZ,2024-11-21,0.38141949293326616
300236.SZ,2024-11-21,0.2562949527065966
300321.SZ,2024-11-21,0.2007035747178238
300344.SZ,2024-11-21,0.2947106677995476
300391.SZ,2024-11-21,0.33745735309997776
688125.SH,2024-11-21,0.24065016948384857
688627.SH,2024-11-21,0.45487170097833945
688679.SH,2024-11-21,0.38147514641840913
920023.SH,2024-11-21,0.3000934015213208
300086.SZ,2024-11-22,0.19849197489527245
300189.SZ,2024-11-22,0.3267813399494343
300236.SZ,2024-11-22,0.25706374662018167
300321.SZ,2024-11-22,0.20916686953399943
300344.SZ,2024-11-22,0.31233491246671885
300391.SZ,2024-11-22,0.2792987196083444
688125.SH,2024-11-22,0.22476254809063528
688627.SH,2024-11-22,0.46304504732385293
688679.SH,2024-11-22,0.36036017876748394
920023.SH,2024-11-22,0.40364077913742286
300086.SZ,2024-11-25,0.21355831540458783
300189.SZ,2024-11-25,0.3285934395679822
300236.SZ,2024-11-25,0.24770276678503092
300321.SZ,2024-11-25,0.18889699457443562
300344.SZ,2024-11-25,0.2516876701965585
300391.SZ,2024-11-25,0.2553427863434774
688125.SH,2024-11-25,0.23520002485532585
688627.SH,2024-11-25,0.45717757980268525
688679.SH,2024-11-25,0.3860397939824483
920023.SH,2024-11-25,0.40624884821299395
300086.SZ,2024-11-26,0.18333049158878245
300189.SZ,2024-11-26,0.2684207771099973
300236.SZ,2024-11-26,0.24599108365084033
300321.SZ,2024-11-26,0.15960339983491725
300344.SZ,2024-11-26,0.3034450030208649
300391.SZ,2024-11-26,0.2460705236483173
688125.SH,2024-11-26,0.21739493808239774
688627.SH,2024-11-26,0.3617052052631919
688679.SH,2024-11-26,0.3047672692261249
920023.SH,2024-11-26,0.39583503843756307
300086.SZ,2024-11-27,0.17423936318148064
300189.SZ,2024-11-27,0.28752542780948226
300236.SZ,2024-11-27,0.24105585704462665
300321.SZ,2024-11-27,0.15439575225028987
300344.SZ,2024-11-27,0.3026128524302365
300391.SZ,2024-11-27,0.23931808100425483
688125.SH,2024-11-27,0.2214710198146775
688627.SH,2024-11-27,0.2965298764780581
688679.SH,2024-11-27,0.27647687939886034
920023.SH,2024-11-27,0.38679551406333307
300086.SZ,2024-11-28,0.18281650356788018
300189.SZ,2024-11-28,0.28886224102397867
300236.SZ,2024-11-28,0.2237543235176164
300321.SZ,2024-11-28,0.16281300089624068
300344.SZ,2024-11-28,0.30526524597424953
300391.SZ,2024-11-28,0.24241320676516165
688125.SH,2024-11-28,0.2067216866574057
688627.SH,2024-11-28,0.2857291653428745
688679.SH,2024-11-28,0.2610706968344988
920023.SH,2024-11-28,0.32575774375518496
300086.SZ,2024-11-29,0.21038911502046503
300189.SZ,2024-11-29,0.28393541706767444
300236.SZ,2024-11-29,0.22688166082050085
300321.SZ,2024-11-29,0.1577339431441134
300344.SZ,2024-11-29,0.29486338013915986
300391.SZ,2024-11-29,0.22510380058590612
688125.SH,2024-11-29,0.18867820118663609
688627.SH,2024-11-29,0.2857291653428745
688679.SH,2024-11-29,0.2775958591537249
920023.SH,2024-11-29,0.3301894535743321
300086.SZ,2024-12-02,0.21019968169994863
300189.SZ,2024-12-02,0.2846911371485592
300236.SZ,2024-12-02,0.24725755313867193
300321.SZ,2024-12-02,0.1522303468672847
300344.SZ,2024-12-02,0.337152158046474
300391.SZ,2024-12-02,0.22262886312853034
688125.SH,2024-12-02,0.20835938646478405
688627.SH,2024-12-02,0.2857291653428745
688679.SH,2024-12-02,0.29505620789168846
920023.SH,2024-12-02,0.3097675536456506
300086.SZ,2024-12-03,0.2475548820125902
300189.SZ,2024-12-03,0.28932876259776946
300236.SZ,2024-12-03,0.24564706264501168
300321.SZ,2024-12-03,0.14355219480369255
300344.SZ,2024-12-03,0.3755886191867786
300391.SZ,2024-12-03,0.2088237397153053
688125.SH,2024-12-03,0.20088625386557382
688627.SH,2024-12-03,0.26467120151909973
688679.SH,2024-12-03,0.2836488301190295
920023.SH,2024-12-03,0.30350314144615936
300086.SZ,2024-12-04,0.2359806771727754
300189.SZ,2024-12-04,0.28932876259776946
300236.SZ,2024-12-04,0.25323705255226625
300321.SZ,2024-12-04,0.15455357780046278
300344.SZ,2024-12-04,0.40377598557471467
300391.SZ,2024-12-04,0.20361522113871208
688125.SH,2024-12-04,0.19046359080639869
688627.SH,2024-12-04,0.2646353518790427
688679.SH,2024-12-04,0.26654217287634097
920023.SH,2024-12-04,0.2945364978171312
300086.SZ,2024-12-05,0.2801622032342102
300189.SZ,2024-12-05,0.2956007342838517
300236.SZ,2024-12-05,0.2527883704325956
300321.SZ,2024-12-05,0.14589639293608628
300344.SZ,2024-12-05,0.4007343377755436
300391.SZ,2024-12-05,0.1802763141215647
688125.SH,2024-12-05,0.20372195538015547
688627.SH,2024-12-05,0.23315763202114465
688679.SH,2024-12-05,0.26618835926319345
920023.SH,2024-12-05,0.29497032110915694
300086.SZ,2024-12-06,0.24802398518686042
300189.SZ,2024-12-06,0.2956007342838517
300236.SZ,2024-12-06,0.24777158046399841
300321.SZ,2024-12-06,0.15565141232248866
300344.SZ,2024-12-06,0.30911136432412606
300391.SZ,2024-12-06,0.15349491761755613
688125.SH,2024-12-06,0.19643042854367376
688627.SH,2024-12-06,0.24211301247935466
688679.SH,2024-12-06,0.2664850368998139
920023.SH,2024-12-06,0.25804224084166555
300086.SZ,2024-12-09,0.24802398518686042
300189.SZ,2024-12-09,0.29484501420296694
300236.SZ,2024-12-09,0.2393450083789895
300321.SZ,2024-12-09,0.1495913303251307
300344.SZ,2024-12-09,0.3325735226198918
300391.SZ,2024-12-09,0.16885085952973228
688125.SH,2024-12-09,0.18137733155103244
688627.SH,2024-12-09,0.2207235391407175
688679.SH,2024-12-09,0.3104581603923426
920023.SH,2024-12-09,0.24298987189045138
300086.SZ,2024-12-10,0.23596448763020678
300189.SZ,2024-12-10,0.2866686843933831
300236.SZ,2024-12-10,0.24784294387120284
300321.SZ,2024-12-10,0.14952325987146844
300344.SZ,2024-12-10,0.3303968909731654
300391.SZ,2024-12-10,0.17088405635127948
688125.SH,2024-12-10,0.2018677228150034
688627.SH,2024-12-10,0.24561907261163576
688679.SH,2024-12-10,0.30118543958492316
920023.SH,2024-12-10,0.2615246465336538
300086.SZ,2024-12-11,0.22907327854286824
300189.SZ,2024-12-11,0.28103825699300056
